,NetId,name,URL,endDate,dataSize,table,image,audio,video,data type,text/csv,text/json,text/tab-separated-values,image/bmp,image/jpeg,image/png,image/tiff,audio/x-wav,audio/x-aiff,video/mp4,data format,columns [index;name;type;...] for type use categorical or numerical,augmented dataset URL,taskType,taskSubType,outputType,targetIndex,targetName,rawData (non csv) ,rawDataIndex,problemDescription,preprocessing,function calls preprocessing,function parameters preprocessing,featureExtractor,function call feature extraction,function parameters feature extraction,featureSelector,function calls feature selection,function parameters feature selection,sklearn,xgboost,keras,tensorflow,lightgbm,Libraries,estimator,function calls estimation,function parameters estimation,estimator1,function call,estimator2,function call,estimator3,function call,postprocessing,function calls postprocessing,function parameters postprocessing,performanceMetric,crossValidationPerformance,runningTimeSecondsTesting,runningTimeSecondsTraining,WellWrittenCodeDocRating0-5,WellWrittenCodeRating0-5,codeURI,codeYear,codeMonth,codeAuthor,codeCountry,GenericUnivariateSelect,SelectPercentile,SelectKBest,SelectFpr,SelectFdr,SelectFromModel,SelectFwe,RFE,RFECV,VarianceThreshold,chi2,f_classif,f_regression,mutual_info_classif,mutual_info_regression,KNeighborsClassifier,KNeighborsRegressor,SGDClassifier,LinearRegression,LogisticRegression,Ridge,BayesianRidge,Lasso,SGDRegressor,DecisionTreeClassifier,DecisionTreeRegressor,LinearSVC,SVC,LinearSVR,RandomForestClassifier,GradientBoostingClassifier,RandomForestRegressor,GradientBoostingRegressor,MLPClassifier,XGBClassifier,XGBRegressor,CNN,ResNet
12,,talkingdata-adtracking-fraud-detection,https://www.kaggle.com/c/talkingdata-adtracking-fraud-detection,2005/7/18 23:59,8.40GB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; ip;integer;1; app;integer;2; device;integer;3; os;integer;4; channel;integer;5; click_time;dateTime;6; attributed_time;dateTime;7; is_attributed;integer],,classification,binary,classLabel,1,is_attributed,FALSE,,Predict whether a user will download an app after clicking a mobile app advertisement.,grouped features,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,LightGBM,GBR/GBC,,,GBR/GBC,,,,,,,,,auc,0.9667,,,,,https://www.kaggle.com/rteja1113/lightgbm-with-count-features/code,2018,March,Ravi Teja Gutta,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,,donorschoose-application-screening,https://www.kaggle.com/c/donorschoose-application-screening,4/25/18 23:59,581MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; id;string;1; teacher_id;string;2; teacher_prefix;string;3; school_state;string;4; project_submitted_datetime;dateTime;5; project_grade_category;string;6; project_subject_categories;string;7; project_subject_subcategories;string;8; project_title;string;9; project_essay_1;string;0; project_essay_2;string;1; project_essay_3;string;2; project_essay_4;string;3; project_resource_summary;string;5; project_is_approved;integer],,regression,univariate,probabilities,1,project_is_approved,FALSE,,Predict whether teachers' project proposals are accepted,data type conversion,,,"tfidfvectorizer, text extraction",,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,"keras, sklearn",cnn,,,cnn,,,,,,,,,auc,0.7959,,,,,https://www.kaggle.com/fizzbuzz/beginner-s-guide-to-capsule-networks/notebook,2018,March,Zafarullah Mahmood,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14,cs5615/mw4086,womens-machine-learning-competition-2018,https://www.kaggle.com/c/womens-machine-learning-competition-2018,2004/1/18 23:59,5.77MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; season;dateTime;1; DayNum;integer;2; WTeamID;integer;3; WScore;integer;4; LTeamID;integer;5; LScore;integer;6;WLoc;string;7;NumOT;integer],,regression,univariate,probability,1,Pred,FALSE,,probabilities for every possible matchup,number of wins and losses,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,logisticregression,,,logisticregression,,,,,,,,,logloss,0.4725,,,,,https://www.kaggle.com/dcampeao/using-reg-season-results-logistic-regression,2018,March,Diego Campeao,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15,cy1365_ad3634,jigsaw-toxic-comment-classification-challenge,https://www.kaggle.com/c/jigsaw-toxic-comment-classification-challenge,3/20/18 23:59,129MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,text/csv,[0; id;string;1; comment_text;string;2; toxic;integer;3; severe_toxic;integer;4; obscene;integer;5; threat;integer;6; insult;integer;8; identity_hate;integer],,classification,multiclass,"probability,multiclass",1 to 7,"(toxic, severe_toxic, obscene, threat, insult, identity_hate)",FALSE,,Identify and classify toxic online comments,"nan processing, tokenization, drop features & entries",,,tfidfvectorizer,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,"logisticregression, ensemble",,,logisticregression,,ensemble,,,,,,,accuracy,0.9741,,,,,https://www.kaggle.com/rhodiumbeng/classifying-multi-label-comments-0-9741-lb/notebook,2018,April,Rhodium Beng,Singapore,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16,,plant-seedlings-classification,https://www.kaggle.com/c/plant-seedlings-classification,2003/12/18 23:59,1.81GB,FALSE,TRUE,FALSE,FALSE,image,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,text/csv,[0;index;integer;1;file;string;2;category_id;integer;3;category;string],,classification,multiclass,classLabel,1 to 12,Species,TRUE,1,Determine the species of a seedling from an image,one hot encoding,,,xception,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,keras,logisticregression,,,logisticregression,,,,,,encoding,,,f1,0.852,,,,,https://www.kaggle.com/gaborfodor/seedlings-pretrained-keras-models,2018,April,Gabor Fodor,Hungary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17,,mercari-price-suggestion-challenge,https://www.kaggle.com/c/mercari-price-suggestion-challenge,2/21/18 20:03,1.17GB,TRUE,FALSE,FALSE,FALSE,table,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,tsv,[0; train_id;integer;1; name;string;2; item_condition_id;integer;3; category_name;categorical;4; brand_name;categorical;5; price;real;6; shipping;integer;7; item_description;string],,regression,univariate,generalScore,5,price,FALSE,,Automatically suggest product prices to online sellers,"nan processing, tokenization, counting, one hot encoding, normalization/scaling, text pre-processing, lemmatize",,,"n-grams, countvectorizer",,,"ridge model 1, sparse nn model, fasttext, ngrams nn",,,TRUE,FALSE,TRUE,FALSE,FALSE,"keras, sklearn","ensemble, linearregression",,,ensemble,,linearregression,,,,,,,rmsle,0.38948,,,,,https://www.kaggle.com/mchahhou/mercari-second-place-solution?scriptVersionId=2511018,2018,February,Mohamed Chahhou,Morocco,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18,,nomad2018-predict-transparent-conductors,https://www.kaggle.com/c/nomad2018-predict-transparent-conductors,2/15/18 23:59,12.8MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; id;integer;1; spacegroup;integer;2; number_of_total_atoms;integer;3; percent_atom_al;integer;4; percent_atom_ga;integer;5; percent_atom_in;integer;6; lattice_vector_1_ang;integer;7; lattice_vector_2_ang;integer;8; lattice_vector_3_ang;integer;9; lattice_angle_alpha_degree;integer;0; lattice_angle_beta_degree;integer;1; lattice_angle_gamma_degree;integer;2; formation_energy_ev_natom;integer;3; bandgap_energy_ev;integer],,regression,multivariate,generalscore,2 to 3,"bandgap_energy_ev, formation_energy_ev_natom",TRUE,.XYZ (geometry files),prediction of two target properties: the formation energy and the bandgap energy to facilitate the discovery of new transparent conductors and allow for advancements in the above-mentioned technologies.,"drop features & entries, dimensionality reduction",,,pca,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,lightgbm,GBR/GBC,,,GBR/GBC,,,,,,show feature importance,,,rmsle,0.0504,,,,,https://www.kaggle.com/yifanvnir/lightgbm-fork-get-0-0504,2018,February,Yifan Vnir,China,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19,,sp-society-camera-model-identification,https://www.kaggle.com/c/sp-society-camera-model-identification,2002/8/18 23:59,9.77GB,FALSE,TRUE,FALSE,FALSE,image,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,tif,[],,classification,multiclass,classLabel,1,camera,TRUE,0,Identifying the camera from which an image is taken to determine the authenticity of the image.,"image pre-processing, image pre-processing, functional transformation",,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,"lightgbm, sklearn","clustering, extratreesclassifier",,,clustering,,extratreesclassifier,,,,,,,accuracy,1,,,,,https://www.kaggle.com/the1owl/altered-beast,2018,February,Daniel Preciado,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20,vaa238/wl1622,recruit-restaurant-visitor-forecasting,https://www.kaggle.com/c/recruit-restaurant-visitor-forecasting,2002/6/18 23:59,142.5MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; air_store_id;string;1; visit_datetime(air);dateTime;2; reserve_datetime(air);dateTime;3; reserve_visitor(air);integer;4; air_genre_name;categorical;5; air_area_name;string;6; latitude(air);real;7; longitude(air);real;8; visit_date(air);dateTime;9; visitors(air);integer;0; calendar_date(air);dateTime;1; day_of_week(air);categorical;2; holiday_flg(air);string;3; hpg_store_id;string;5; reserve_datetime(hpg);dateTime;6; reserve_visitors(hpg);integer;7; hpg_genre_name;categorical;8; hpg_area_name;string;9; latitude(hpg);real;0; longitude(hpg);real],,regression,univariate,generalScore,1,visitors,FALSE,,Predict how many future visitors a restaurant will receive,one hot encoding,,,countvectorizer,,,xgbboost,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,"GBR/GBC, kneighborsregressor/classifier, decisiontreeclassifier/regressor",,,GBR/GBC,,kneighborsregressor/classifier,,decisiontreeclassifier/regressor,,,,,rmsle,0.525,,,,,https://www.kaggle.com/tunguz/surprise-me-2,2018,February,Bojan Tunguz,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21,,statoil-iceberg-classifier-challenge,https://www.kaggle.com/c/statoil-iceberg-classifier-challenge,1/23/18 23:59,196.3MB,TRUE,FALSE,FALSE,FALSE,table,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,text/json,[0; id;string;1; band_1;list;2; band_2;list;3; inc_angle;real;4; is_iceberg;categorical],,classification,binary,classLabel,4,is_iceberg,FALSE,,Predict whether an image contains a ship or an iceberg,"concatenate, data creation",,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,"sklearn, Keras",cnn,,,cnn,,,,,,,,,logloss,0.21,,,,,https://www.kaggle.com/devm2024/keras-model-for-beginners-0-210-on-lb-eda-r-d/notebook,2017,November,Devesh Maheshwari,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
22,,favorita-grocery-sales-forecasting,https://www.kaggle.com/c/favorita-grocery-sales-forecasting/,1/15/18 23:59,452MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; id;integer;1; date;dateTime;2; store_nbr;integer;3; item_nbr;integer;4; unit_sales;real;5; onpromotion;string],,regression,univariate,floating number indicating the total number of unit sales,4,unit_sales,FALSE,,Predict the sales for a large grocery chain.,"nan processing, merge, normalization/scaling",,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,"sklearn, Keras",nn,,,nn,,,,,,,,,mse,0.0001689,,,,,https://www.kaggle.com/kaggleslayer/grocery-prediction-with-neural-network,2017,December,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
23,,santa-gift-matching,https://www.kaggle.com/c/santa-gift-matching,2001/12/18 23:59,157MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,text/csv,[0; NAN;integer;0; NAN;integer;0; NAN;integer;0; NAN;integer],,graphmatching,,giftid for each kid,"0,1","ChildId, GiftId",FALSE,,Match the toy with children in order to maximize happiness both for the children and santa,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,ortools.graph,minimum cost flows,,,minimum cost flows,,,,,,convert graphs to the problem,,,average,0.933795812,,,,,https://www.kaggle.com/glenslade/baseline-python-ortools-algo-0-933795,2017,December,Glen Slade,United Kingdom,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24,"hb1578, an2846",zillow-prize-1,https://www.kaggle.com/c/zillow-prize-1,2001/10/18 15:59,1366.9MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,text/csv,[0; parcelid;integer;1; logerror;real;2; transactiondate;dateTime;3; airconditioningtypeid;categorical;4; architecturalstyletypeid;categorical;5; basementsqft;integer;6; bathroomcnt;categorical;7; bedroomcnt;integer;8; buildingclasstypeid;categorical;9; buildingqualitytypeid;categorical;0; calculatedbathnbr;categorical;1; decktypeid;categorical;2; finishedfloor1squarefeet;integer;3; calculatedfinishedsquarefeet;integer;5; finishedsquarefeet13;integer;6; finishedsquarefeet15;integer;7; finishedsquarefeet50;integer;8; finishedsquarefeet6;integer;9; fips;categorical;0; fireplacecnt;integer;1; fullbathcnt;integer;2; garagecarcnt;integer;3; garagetotalsqft;integer;4; hashottuborspa;categorical;5; heatingorsystemtypeid;categorical;6; latitude;integer;7; longitude;integer;8; lotsizesquarefeet;integer;9; poolcnt;categorical;0; poolsizesum;integer;1; pooltypeid10;categorical;2; pooltypeid2;categorical;3; pooltypeid7;categorical;4; propertycountylandusecode;categorical;5; propertylandusetypeid;categorical;6; propertyzoningdesc;categorical;7; rawcensustractandblock;real;8; regionidcity;categorical;9; regionidcounty;categorical;0; regionidneighborhood;categorical;1; regionidzip;categorical;2; roomcnt;integer;3; storytypeid;categorical;4; threequarterbathnbr;integer;5; typeconstructiontypeid;categorical;6; unitcnt;integer;7; yardbuildingsqft17;integer;8; yardbuildingsqft26;integer;9; yearbuilt;integer;0; numberofstories;integer;1; fireplaceflag;categorical;2; structuretaxvaluedollarcnt;integer;3; taxvaluedollarcnt;integer;4; assessmentyear;integer;5; landtaxvaluedollarcnt;integer;6; taxamount;real;7; taxdelinquencyflag;categorical;8; taxdelinquencyyear;integer;9; censustractandblock;real],,regression,univariate,log error,1,logerror,FALSE,,"A ""Zestimate"" is Zillow's estimate of a home price. The competition asks participants to predict the log difference between the Zestimate and an actual home sale occuring in the near future. Zillow will then use the best peforming predictor to improve the accuracy of its estimates.","drop features & entries, one hot encoding, drop features & entries, merge",,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,"LIGHTBM, XGboost",decisiontreeclassifier/regressor,,,decisiontreeclassifier/regressor,,,,,,ensemble,,,mae,0.0754677,,,,,https://www.kaggle.com/aharless/xgb-w-o-outliers-lgb-with-outliers-combined/code,2017,July,Andy Harless,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25,rb4287,kkbox-churn-prediction-challenge,https://www.kaggle.com/c/kkbox-churn-prediction-challenge,12/17/17 23:59,32MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; msno;string;1; is_churn;string],,classification,binary,probablity,1,is_churn,FALSE,,To predict if a customer will churn towards the end of his subscription cycle.,"merge, transactions, memberon msno, drop features & entries, normalization/scaling",,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,keras using Sequential Model,nn,,,nn,,,,,,,,,accuracy,0.12174,,,,,https://www.kaggle.com/ripcurl/feedforward-neural-network-0-12174/notebook,2017,March,Naomi Fridman,Israel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
26,og631,kkbox-music-recommendation-challenge,https://www.kaggle.com/c/kkbox-music-recommendation-challenge,12/17/17 23:59,926MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; msno;string;1; songs_id;string;2; source_system_tab;categorical;3; source_screen_name;categorical;4; source_type;categorical;5; target;string],,classification,binary,classLabel,5,target,FALSE,,"Better music recommendation system needs to be built wherein the ask is without enough historical data, how would an algorithm know if listeners will like a new song or a new artist? And, how would it know what songs to recommend brand new users?","date/time transformation, merge",,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,"LightGBM, sklearn",decisiontreeclassifier/regressor,,,decisiontreeclassifier/regressor,,,,,,,,,auc,0.65772,,,,,https://www.kaggle.com/danofer/simple-lgbm-starter-with-3-fold-cv-lb-0-65249/code,2017,September,Dan Ofer,Israel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27,"xz2212, yc3205",spooky-author-identification,https://www.kaggle.com/c/spooky-author-identification,12/15/17 23:59,2MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,text/csv,[0; id;string;1; text;string;2; author;string],,classification,multiclass,"multiLabel, probabilties",1 to 3,author names,FALSE,,"Predict the author of excerpts from horror stories by Edgar Allan Poe, Mary Shelley, and HP Lovecraft.",,,,"combine features, text extraction, text extraction, svd, word2vec",,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,xgboost,decisiontreeclassifier/regressor,,,decisiontreeclassifier/regressor,,,,,,,,,logloss,0.32693,,,,,https://www.kaggle.com/sudalairajkumar/simple-feature-engg-notebook-spooky-author/code,2017,December,Sudalai Rajkumar,India,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28,,cdiscount-image-classification-challenge,https://www.kaggle.com/c/cdiscount-image-classification-challenge,12/14/17 23:59,58GB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BSON,[0; product id;integer;0; category_id;categorical;1; picture;string;2; category_level1;string;3; category_level2;string;4; category_level3;string;5; category_level1;string],,classification,multiclass,classLabel,1,category_id,FALSE,,Categorize e-commerce photos,data creation,,,data augmentation,,,"feature_generation, sequential model, keras, keras, pooling, cnn",,,FALSE,FALSE,TRUE,FALSE,FALSE,Keras,cnn,,,cnn,,,,,"model.fit_generator(train_gen, steps_per_epoch = 10,   #num_train_images // batch_size, epochs = 3, validation_data = val_gen, validation_steps = 10,  #num_val_images // batch_size, workers = 8",,,,accuracy,0.68303,,,,,https://www.kaggle.com/humananalog/keras-generator-for-reading-directly-from-bson,2017,November,Human Analog,Netherlands,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
29,rb4287,porto-seguro-safe-driver-prediction,https://www.kaggle.com/c/porto-seguro-safe-driver-prediction,11/29/17 23:59,16.23MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,text/csv,[0;id;integer;1; target;real;3; ps_ind_01;integer;0; ps_ind_18_bin;integer;1;ps_reg_01;integer;4;ps_reg_03;integer;5;ps_car_01_cat;integer;4;ps_car_15_cat;integer;5; ps_calc_01;integer;4; ps_calc_01;integer],,classification,binary,"classLabel,probablity",1,target,FALSE,,To Predict that probablitiy that a driver will file an insurance claim next year.,one hot encoding,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,xgboost,decisiontreeclassifier/regressor,,,decisiontreeclassifier/regressor,,,,,,,,,gini,0.2869,,,,,https://www.kaggle.com/aharless/xgboost-cv-lb-284,2017,October,Andy Harless,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
30,,web-traffic-time-series-forecasting,https://www.kaggle.com/c/web-traffic-time-series-forecasting,11/15/17 23:59,252MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; page;string;1; date;dateTime],,timeseriesforecasting,,generalScore,1,Visits,FALSE,,Forecast future traffic to Wikipedia pages,transform data by flattening columns,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,decisiontreeclassifier/regressor,,,decisiontreeclassifier/regressor,,,,,,,,,smape,77.19 (with 70% data),,,,,https://www.kaggle.com/zoupet/predictive-analysis-with-different-approaches,2018,April,Julien Heiduk,France,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
